INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,56.60432,23
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,64.74333,23
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,51.65049,23
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,82.48527,23
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,89.38607,23
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,56.30338,23
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,51.20643,23
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,79.57958,23
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,71.02814,23
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCE,LMP_ENE_PRC,GRIZZLY_7_N101,ALL,1,66.22807,23
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.73275,24
2022-10-03T13:00:00-00:00,2022-10-03T14:00:00-00:00,2022-10-03,7,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.91206,24
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,-0.92707,24
2022-10-03T21:00:00-00:00,2022-10-03T22:00:00-00:00,2022-10-03,15,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.84345,24
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.85515,24
2022-10-03T17:00:00-00:00,2022-10-03T18:00:00-00:00,2022-10-03,11,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,1.48958,24
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,-0.53615,24
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.58916,24
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.64749,24
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,-1.09024,24
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.33654,24
2022-10-03T18:00:00-00:00,2022-10-03T19:00:00-00:00,2022-10-03,12,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,1.36457,24
2022-10-03T08:00:00-00:00,2022-10-03T09:00:00-00:00,2022-10-03,2,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.5145,24
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.64034,24
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,-0.75978,24
2022-10-03T19:00:00-00:00,2022-10-03T20:00:00-00:00,2022-10-03,13,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,1.27477,24
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,2.11889,24
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,-0.78811,24
2022-10-04T04:00:00-00:00,2022-10-04T05:00:00-00:00,2022-10-03,22,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,-0.69528,24
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,1.90891,24
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.71321,24
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,-1.05832,24
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,0.03926,24
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MCL,LMP_LOSS_PRC,GRIZZLY_7_N101,ALL,1,2.57736,24
2022-10-03T21:00:00-00:00,2022-10-03T22:00:00-00:00,2022-10-03,15,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T18:00:00-00:00,2022-10-03T19:00:00-00:00,2022-10-03,12,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-04T04:00:00-00:00,2022-10-04T05:00:00-00:00,2022-10-03,22,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T13:00:00-00:00,2022-10-03T14:00:00-00:00,2022-10-03,7,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T08:00:00-00:00,2022-10-03T09:00:00-00:00,2022-10-03,2,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T17:00:00-00:00,2022-10-03T18:00:00-00:00,2022-10-03,11,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T19:00:00-00:00,2022-10-03T20:00:00-00:00,2022-10-03,13,0,GRIZZLY_7_N101,GRIZZLY_7_N101,GRIZZLY_7_N101,DAM,MGHG,LMP_GHG_PRC,GRIZZLY_7_N101,ALL,1,0,25
2022-10-03T08:00:00-00:00,2022-10-03T09:00:00-00:00,2022-10-03,2,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,57.4755,26
2022-10-03T13:00:00-00:00,2022-10-03T14:00:00-00:00,2022-10-03,7,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,84.64385,26
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,72.86351,26
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,65.16417,26
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,58.69586,26
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,86.28073,26
2022-10-03T21:00:00-00:00,2022-10-03T22:00:00-00:00,2022-10-03,15,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,68.33265,26
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,66.22422,26
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,56.31464,26
2022-10-03T19:00:00-00:00,2022-10-03T20:00:00-00:00,2022-10-03,13,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,77.36578,26
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,63.74068,26
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,59.31998,26
2022-10-03T18:00:00-00:00,2022-10-03T19:00:00-00:00,2022-10-03,12,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,71.67367,26
2022-10-03T17:00:00-00:00,2022-10-03T18:00:00-00:00,2022-10-03,11,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,72.83527,26
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,67.12877,26
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,82.79651,26
2022-10-04T04:00:00-00:00,2022-10-04T05:00:00-00:00,2022-10-03,22,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,79.27797,26
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,89.78831,26
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,70.33758,26
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,68.81202,26
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,74.58508,26
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,56.70055,26
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,81.06772,26
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,LMP,LMP_PRC,UCM_6_N001,ALL,1,100.5724,26
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-03T22:00:00-00:00,2022-10-03T23:00:00-00:00,2022-10-03,16,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,7.59808,27
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-04T04:00:00-00:00,2022-10-04T05:00:00-00:00,2022-10-03,22,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,1.84882,27
2022-10-03T19:00:00-00:00,2022-10-03T20:00:00-00:00,2022-10-03,13,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,27.88595,27
2022-10-04T01:00:00-00:00,2022-10-04T02:00:00-00:00,2022-10-03,19,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-03T21:00:00-00:00,2022-10-03T22:00:00-00:00,2022-10-03,15,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,13.08095,27
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,22.9229,27
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-03T15:00:00-00:00,2022-10-03T16:00:00-00:00,2022-10-03,9,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,12.74098,27
2022-10-03T14:00:00-00:00,2022-10-03T15:00:00-00:00,2022-10-03,8,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-03T16:00:00-00:00,2022-10-03T17:00:00-00:00,2022-10-03,10,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,16.93598,27
2022-10-03T10:00:00-00:00,2022-10-03T11:00:00-00:00,2022-10-03,4,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-04T06:00:00-00:00,2022-10-04T07:00:00-00:00,2022-10-03,24,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,3.30244,27
2022-10-03T17:00:00-00:00,2022-10-03T18:00:00-00:00,2022-10-03,11,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,26.09868,27
2022-10-03T08:00:00-00:00,2022-10-03T09:00:00-00:00,2022-10-03,2,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-04T05:00:00-00:00,2022-10-04T06:00:00-00:00,2022-10-03,23,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,10.73846,27
2022-10-04T03:00:00-00:00,2022-10-04T04:00:00-00:00,2022-10-03,21,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-03T18:00:00-00:00,2022-10-03T19:00:00-00:00,2022-10-03,12,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,24.97671,27
2022-10-03T13:00:00-00:00,2022-10-03T14:00:00-00:00,2022-10-03,7,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCC,LMP_CONG_PRC,UCM_6_N001,ALL,1,0,27
2022-10-03T07:00:00-00:00,2022-10-03T08:00:00-00:00,2022-10-03,1,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCE,LMP_ENE_PRC,UCM_6_N001,ALL,1,59.29034,28
2022-10-03T11:00:00-00:00,2022-10-03T12:00:00-00:00,2022-10-03,5,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCE,LMP_ENE_PRC,UCM_6_N001,ALL,1,58.61966,28
2022-10-03T12:00:00-00:00,2022-10-03T13:00:00-00:00,2022-10-03,6,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCE,LMP_ENE_PRC,UCM_6_N001,ALL,1,64.74333,28
2022-10-03T23:00:00-00:00,2022-10-04T00:00:00-00:00,2022-10-03,17,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCE,LMP_ENE_PRC,UCM_6_N001,ALL,1,65.43205,28
2022-10-03T09:00:00-00:00,2022-10-03T10:00:00-00:00,2022-10-03,3,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCE,LMP_ENE_PRC,UCM_6_N001,ALL,1,56.30338,28
2022-10-04T02:00:00-00:00,2022-10-04T03:00:00-00:00,2022-10-03,20,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCE,LMP_ENE_PRC,UCM_6_N001,ALL,1,89.38607,28
2022-10-03T20:00:00-00:00,2022-10-03T21:00:00-00:00,2022-10-03,14,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCE,LMP_ENE_PRC,UCM_6_N001,ALL,1,51.20643,28
2022-10-04T00:00:00-00:00,2022-10-04T01:00:00-00:00,2022-10-03,18,0,UCM_6_N001,UCM_6_N001,UCM_6_N001,DAM,MCE,LMP_ENE_PRC,UCM_6_N001,ALL,1,82.48527,28
